customer_id,order_date,product_category,order_value,session_count,pages_viewed,device,payment_method,returned,discount_pct,age_group,region
8596,2024-06-07,Fashion,62.75,4,4,Tablet,Wallet,0,20,25-34,Central
3916,2023-11-26,Fashion,94.13,5,6,Mobile,UPI,1,15,25-34,South
10207,2024-06-22,Beauty,44.54,2,9,Mobile,Credit Card,0,5,35-44,South
5537,2024-11-08,Fashion,103.34,8,6,Mobile,UPI,0,0,25-34,East
8051,2023-08-14,Home & Kitchen,60.61,6,6,Desktop,UPI,0,25,18-24,East
6645,2023-08-27,Fashion,65.37,4,13,Mobile,Credit Card,0,5,18-24,West
5261,2023-05-25,Home & Kitchen,36.37,4,10,Mobile,Debit Card,0,0,45-54,West
2935,2024-08-22,Fashion,86.24,5,7,Desktop,UPI,0,0,25-34,West
9041,2024-07-12,Sports,39.04,4,6,Desktop,Wallet,0,10,35-44,North
10660,2023-08-29,Books,20.93,5,4,Tablet,Wallet,1,10,25-34,South
5538,2023-05-03,Fashion,107.52,5,10,Desktop,UPI,0,0,45-54,South
5426,2023-01-28,Electronics,185.23,7,8,Mobile,Credit Card,0,0,35-44,East
2358,2023-02-11,Home & Kitchen,54.3,5,8,Mobile,Wallet,0,0,45-54,West
2769,2024-06-11,Home & Kitchen,10.55,3,5,Mobile,Debit Card,1,15,35-44,Central
10381,2024-08-27,Toys,19.73,4,6,Mobile,UPI,0,0,25-34,North
2192,2023-04-27,Fashion,71.3,5,6,Desktop,Wallet,1,0,35-44,South
3816,2023-02-24,Sports,93.71,3,10,Tablet,COD,0,0,25-34,South
7267,2023-09-06,Beauty,39.02,4,6,Mobile,Debit Card,0,0,18-24,West
8025,2023-09-19,Home & Kitchen,41.25,3,6,Mobile,Credit Card,0,10,55+,North
5856,2023-08-23,Sports,61.28,6,6,Mobile,COD,0,0,25-34,West
6217,2023-06-18,Sports,62.68,3,2,Mobile,UPI,0,0,55+,West
2042,2023-03-23,Beauty,58.64,2,5,Mobile,UPI,0,5,55+,South
6243,2024-04-11,Electronics,202.76,3,7,Mobile,Credit Card,0,0,45-54,South
9417,2024-01-17,Electronics,168.03,6,7,Tablet,Credit Card,0,10,25-34,West
7755,2024-06-30,Home & Kitchen,113.88,8,5,Mobile,Credit Card,0,15,25-34,South
7467,2024-01-13,Fashion,69.05,9,9,Tablet,UPI,1,0,35-44,Central
4977,2024-11-11,Home & Kitchen,114.64,3,6,Mobile,Credit Card,0,0,25-34,South
2883,2024-04-13,Home & Kitchen,96.6,3,3,Desktop,Credit Card,0,0,18-24,Central
1540,2024-04-09,Home & Kitchen,92.24,5,10,Desktop,Debit Card,0,15,18-24,South
9837,2024-03-19,Home & Kitchen,78.89,8,6,Desktop,UPI,0,0,25-34,South
6085,2023-01-28,Fashion,106.34,4,11,Desktop,UPI,0,0,25-34,South
5801,2023-07-20,Fashion,70.83,6,10,Mobile,UPI,0,0,18-24,North
5726,2023-03-10,Home & Kitchen,68.28,6,5,Mobile,UPI,0,0,25-34,North
8022,2024-12-28,Home & Kitchen,38.91,7,4,Mobile,Debit Card,0,0,55+,East
2688,2023-11-06,Fashion,90.99,5,9,Mobile,Credit Card,0,10,25-34,West
10046,2024-03-04,Electronics,141.93,6,6,Mobile,Credit Card,0,15,25-34,South
7634,2024-10-07,Fashion,65.66,7,6,Mobile,Credit Card,0,15,35-44,West
1404,2023-02-20,Home & Kitchen,128.59,2,9,Mobile,UPI,0,0,18-24,South
4343,2024-01-07,Home & Kitchen,96.94,6,6,Tablet,COD,0,0,45-54,North
8811,2023-05-16,Electronics,181.16,5,8,Mobile,Wallet,1,5,45-54,South
8018,2024-12-18,Books,23.71,4,5,Desktop,Debit Card,0,5,18-24,West
9711,2024-09-05,Fashion,64.02,4,8,Mobile,Credit Card,1,0,25-34,West
2407,2024-09-08,Books,16.95,5,8,Mobile,Credit Card,0,0,25-34,North
10012,2023-06-05,Sports,83.47,7,6,Desktop,Credit Card,0,15,18-24,North
8030,2023-04-17,Fashion,39.58,5,10,Mobile,Debit Card,1,0,25-34,East
8359,2024-03-16,Fashion,51.53,7,9,Desktop,Debit Card,0,10,18-24,North
5530,2023-06-01,Books,5.28,3,5,Desktop,UPI,0,0,35-44,East
8928,2024-08-28,Toys,22.78,3,8,Mobile,COD,0,5,18-24,East
5067,2024-11-26,Home & Kitchen,100.02,7,12,Mobile,Credit Card,0,0,35-44,East
7206,2024-03-12,Electronics,185.05,5,3,Desktop,UPI,0,5,35-44,South
3181,2024-04-30,Toys,44.74,4,7,Desktop,UPI,0,0,18-24,South
4232,2023-07-10,Home & Kitchen,5.0,5,4,Desktop,Credit Card,0,0,25-34,West
9616,2023-12-03,Home & Kitchen,82.71,9,10,Desktop,Wallet,0,20,45-54,West
2551,2023-06-02,Home & Kitchen,113.97,5,11,Mobile,UPI,0,20,18-24,South
1357,2024-04-06,Fashion,77.41,4,10,Mobile,Debit Card,0,5,45-54,East
2594,2024-10-17,Beauty,38.73,3,10,Desktop,Credit Card,0,0,35-44,West
6128,2023-06-25,Books,25.28,4,6,Desktop,UPI,1,0,35-44,Central
10202,2024-08-17,Toys,20.9,5,9,Mobile,Wallet,0,10,25-34,West
9388,2024-08-11,Fashion,83.61,5,4,Mobile,Wallet,0,0,55+,South
10225,2023-11-24,Books,18.03,9,7,Desktop,Debit Card,0,5,35-44,North
10053,2024-04-03,Home & Kitchen,53.17,5,9,Desktop,Credit Card,0,15,18-24,East
1348,2023-06-08,Sports,68.84,4,9,Tablet,COD,0,0,18-24,South
2658,2023-11-16,Electronics,112.13,5,3,Mobile,Credit Card,0,0,45-54,West
9766,2023-07-13,Beauty,21.09,5,10,Mobile,UPI,0,5,18-24,West
2819,2023-02-17,Books,18.25,4,7,Desktop,Credit Card,0,5,35-44,North
7471,2024-10-19,Books,22.23,5,7,Tablet,Credit Card,0,5,25-34,North
6881,2023-01-01,Sports,92.29,8,6,Mobile,COD,0,20,25-34,West
7655,2023-08-09,Home & Kitchen,94.87,5,5,Desktop,Wallet,0,20,35-44,West
10122,2023-07-13,Beauty,78.4,5,9,Desktop,Wallet,0,20,55+,North
5008,2023-02-07,Books,22.14,3,6,Mobile,COD,0,10,18-24,South
7043,2024-08-01,Electronics,244.7,3,7,Tablet,UPI,0,10,25-34,West
1483,2023-05-17,Electronics,164.37,2,14,Tablet,UPI,0,5,25-34,North
4912,2023-10-13,Fashion,76.63,5,10,Mobile,Credit Card,0,0,45-54,North
1357,2023-04-23,Books,20.29,4,7,Mobile,UPI,0,5,25-34,West
9445,2023-01-12,Electronics,173.68,2,10,Desktop,Credit Card,0,25,45-54,North
10026,2024-01-16,Beauty,49.23,3,5,Mobile,UPI,0,20,55+,South
2190,2024-07-26,Fashion,84.28,4,7,Desktop,Credit Card,0,0,35-44,North
10895,2024-04-29,Home & Kitchen,27.36,5,5,Mobile,Credit Card,0,0,35-44,South
5564,2023-12-17,Fashion,53.43,4,9,Tablet,UPI,0,25,25-34,North
6979,2024-06-28,Electronics,91.06,5,7,Mobile,UPI,1,0,35-44,East
9684,2024-09-14,Fashion,10.4,6,8,Mobile,Credit Card,1,10,25-34,East
4409,2024-06-12,Toys,42.83,9,11,Desktop,Credit Card,0,5,25-34,South
9243,2024-01-25,Fashion,53.49,3,10,Mobile,UPI,0,0,18-24,South
9453,2023-02-06,Electronics,114.47,3,4,Desktop,Debit Card,0,0,45-54,East
2908,2023-02-19,Sports,75.18,4,6,Tablet,Credit Card,0,15,25-34,South
4646,2023-03-29,Fashion,77.13,7,12,Mobile,UPI,1,20,25-34,West
8715,2024-11-22,Books,24.54,7,7,Desktop,Credit Card,0,5,18-24,West
3377,2023-03-13,Sports,53.71,5,10,Mobile,Wallet,0,0,25-34,Central
5336,2023-09-12,Beauty,42.06,6,11,Mobile,Credit Card,0,10,25-34,South
6404,2023-06-25,Beauty,54.09,4,9,Tablet,UPI,0,0,25-34,Central
6958,2024-11-25,Home & Kitchen,17.64,3,6,Mobile,Debit Card,0,0,25-34,North
2625,2024-02-11,Books,12.5,4,7,Desktop,COD,0,20,35-44,West
6418,2023-11-23,Toys,33.78,3,5,Desktop,Credit Card,0,10,18-24,West
10420,2023-03-28,Sports,27.94,3,7,Tablet,COD,0,0,25-34,West
5386,2023-12-15,Books,11.67,6,5,Mobile,Debit Card,0,0,35-44,East
7354,2023-11-28,Electronics,227.91,6,9,Desktop,Debit Card,0,20,35-44,East
2389,2023-03-02,Toys,38.07,6,4,Desktop,UPI,0,5,18-24,South
6909,2024-01-07,Fashion,59.23,6,5,Tablet,COD,0,15,55+,North
2487,2024-12-25,Fashion,36.4,6,9,Mobile,Credit Card,0,0,25-34,South
7501,2023-02-26,Electronics,125.05,6,9,Tablet,UPI,0,25,25-34,North
10108,2024-09-02,Electronics,68.41,2,8,Desktop,Credit Card,0,15,25-34,North
1710,2024-01-27,Beauty,35.31,6,9,Mobile,Credit Card,0,0,25-34,Central
2886,2023-02-03,Electronics,43.36,5,5,Mobile,Debit Card,0,0,35-44,Central
3216,2023-08-19,Electronics,228.45,2,6,Desktop,Debit Card,0,0,25-34,East
2320,2024-10-29,Electronics,95.95,7,5,Desktop,Credit Card,0,0,18-24,South
8906,2024-11-27,Fashion,35.39,7,5,Desktop,UPI,0,0,18-24,South
5445,2024-12-27,Books,19.13,8,4,Mobile,Debit Card,0,0,25-34,South
5831,2023-02-05,Books,23.26,6,7,Mobile,Credit Card,0,15,25-34,Central
8817,2023-06-30,Beauty,41.33,5,8,Mobile,Credit Card,0,15,35-44,Central
7984,2024-10-04,Beauty,51.25,4,3,Tablet,UPI,0,0,18-24,East
9592,2023-11-28,Electronics,100.64,4,5,Mobile,Credit Card,0,0,25-34,North
1750,2023-10-08,Books,21.0,6,3,Mobile,Debit Card,0,10,35-44,South
6594,2024-11-17,Books,20.17,2,11,Mobile,Debit Card,0,0,18-24,South
8171,2023-10-04,Electronics,175.47,4,13,Mobile,UPI,0,0,25-34,South
8491,2024-10-13,Fashion,70.78,7,6,Desktop,Credit Card,0,15,25-34,West
2887,2024-04-03,Electronics,200.25,5,8,Tablet,Wallet,0,0,45-54,South
4685,2023-11-08,Electronics,267.46,6,5,Mobile,COD,0,0,35-44,South
2418,2024-05-06,Home & Kitchen,75.77,6,6,Mobile,Debit Card,0,0,55+,East
3603,2023-06-13,Electronics,82.84,7,4,Desktop,Debit Card,0,0,18-24,North
4771,2023-10-11,Electronics,118.54,6,5,Mobile,COD,0,0,55+,Central
6100,2023-09-24,Electronics,129.21,4,6,Mobile,Debit Card,0,10,45-54,East
10837,2024-06-16,Electronics,190.09,4,13,Desktop,Debit Card,0,5,18-24,South
4487,2023-05-17,Electronics,189.25,7,12,Mobile,Credit Card,0,15,35-44,Central
10005,2024-03-29,Books,22.06,5,8,Mobile,Debit Card,0,10,25-34,North
6910,2023-04-03,Electronics,158.88,7,7,Desktop,Credit Card,0,0,25-34,East
7308,2024-10-18,Sports,61.32,4,7,Desktop,UPI,0,25,25-34,North
5733,2023-05-29,Sports,69.88,8,10,Mobile,Debit Card,0,10,35-44,Central
4169,2024-11-20,Books,10.02,5,2,Mobile,Credit Card,0,15,18-24,South
2023,2023-10-25,Electronics,144.64,6,6,Desktop,Credit Card,0,0,25-34,South
10701,2023-04-19,Sports,75.63,6,4,Desktop,Credit Card,0,0,55+,South
2393,2023-05-19,Fashion,84.03,6,6,Mobile,Debit Card,0,15,35-44,North
6239,2024-04-13,Electronics,58.8,3,5,Desktop,COD,0,10,18-24,East
3346,2023-07-11,Beauty,45.62,3,9,Mobile,Credit Card,0,0,55+,East
1855,2023-05-26,Fashion,102.78,5,5,Tablet,Credit Card,0,0,18-24,Central
10358,2024-01-21,Home & Kitchen,88.08,3,7,Desktop,UPI,0,20,25-34,East
3754,2023-10-05,Beauty,37.23,3,4,Desktop,Credit Card,0,5,45-54,North
2665,2023-09-19,Electronics,190.14,4,12,Mobile,UPI,1,10,45-54,North
5038,2023-09-19,Electronics,152.03,7,8,Desktop,COD,0,0,45-54,North
4687,2023-07-14,Toys,19.25,7,7,Mobile,Wallet,0,10,18-24,North
2116,2024-02-20,Beauty,38.85,4,5,Tablet,UPI,0,10,18-24,South
5542,2023-01-29,Fashion,76.76,3,12,Mobile,UPI,0,0,25-34,Central
1733,2023-03-18,Home & Kitchen,11.34,7,6,Mobile,Credit Card,0,0,55+,East
3921,2023-08-23,Electronics,126.56,5,8,Mobile,UPI,0,0,25-34,South
10898,2024-05-17,Sports,34.31,10,6,Mobile,Credit Card,1,10,45-54,West
4498,2023-03-20,Fashion,58.67,5,4,Desktop,Wallet,1,10,45-54,North
10316,2023-04-03,Beauty,49.25,6,8,Desktop,COD,0,20,35-44,West
5717,2023-11-02,Toys,32.16,3,6,Desktop,UPI,0,0,18-24,West
5854,2024-07-27,Toys,27.91,4,5,Tablet,COD,1,20,25-34,West
2858,2024-03-22,Electronics,103.54,2,9,Desktop,UPI,0,10,35-44,West
6473,2024-10-14,Toys,24.28,5,7,Tablet,Credit Card,0,10,35-44,West
3513,2024-11-17,Fashion,74.99,5,6,Desktop,Credit Card,0,0,55+,South
5960,2024-07-21,Fashion,73.26,7,5,Mobile,UPI,0,0,55+,North
4515,2024-07-06,Electronics,251.45,7,2,Mobile,Debit Card,0,0,18-24,South
10989,2023-01-23,Books,23.85,6,5,Mobile,UPI,0,15,35-44,West
3316,2023-11-22,Books,27.88,4,6,Desktop,Credit Card,0,15,45-54,South
3014,2024-05-14,Beauty,22.76,5,5,Mobile,Credit Card,0,10,35-44,North
3167,2023-08-21,Toys,31.5,6,9,Mobile,Credit Card,0,5,35-44,East
4028,2023-09-06,Fashion,31.49,5,5,Desktop,COD,0,20,35-44,West
10335,2023-04-11,Fashion,53.62,8,11,Desktop,UPI,0,0,35-44,West
5231,2024-07-07,Books,15.42,5,4,Desktop,Credit Card,0,0,25-34,South
4148,2024-12-27,Books,22.31,2,8,Desktop,Debit Card,1,5,25-34,North
8521,2024-11-29,Fashion,58.54,5,7,Desktop,Credit Card,0,15,45-54,East
10127,2023-11-02,Sports,87.01,7,10,Desktop,Credit Card,0,10,25-34,West
1000,2024-10-14,Electronics,220.83,3,5,Mobile,Credit Card,0,0,25-34,East
9268,2023-08-04,Beauty,44.76,4,3,Mobile,COD,0,5,45-54,East
8611,2023-09-29,Fashion,58.26,3,9,Desktop,Credit Card,0,0,25-34,North
3628,2024-11-29,Home & Kitchen,85.64,2,11,Tablet,Credit Card,0,5,18-24,South
7134,2023-09-24,Sports,121.55,7,6,Mobile,UPI,0,20,45-54,South
1573,2023-09-08,Fashion,40.5,4,6,Tablet,UPI,0,5,18-24,West
2548,2023-04-23,Sports,70.89,3,8,Desktop,Credit Card,0,15,25-34,Central
9377,2023-08-18,Home & Kitchen,48.49,3,8,Desktop,Debit Card,0,15,35-44,East
7045,2024-08-26,Beauty,34.74,3,9,Mobile,Debit Card,1,0,18-24,Central
4492,2024-11-08,Beauty,49.18,8,8,Mobile,UPI,0,0,25-34,South
9225,2024-05-04,Fashion,68.7,2,6,Mobile,UPI,0,10,45-54,East
8839,2023-03-09,Sports,72.05,5,8,Mobile,Credit Card,0,15,18-24,North
10812,2023-01-15,Electronics,60.2,2,8,Mobile,COD,0,10,25-34,East
6689,2024-07-23,Home & Kitchen,105.85,4,6,Desktop,Credit Card,1,25,55+,North
2896,2024-06-03,Toys,53.36,5,3,Desktop,Wallet,1,10,25-34,North
3455,2023-09-13,Electronics,55.36,8,3,Mobile,COD,1,0,25-34,West
10992,2023-09-09,Home & Kitchen,99.25,4,9,Mobile,UPI,0,0,25-34,South
6416,2024-03-18,Fashion,30.89,4,8,Mobile,Debit Card,0,20,35-44,North
6383,2024-05-17,Electronics,209.47,6,12,Desktop,UPI,0,25,25-34,East
2405,2023-12-01,Fashion,80.15,5,8,Mobile,Credit Card,0,0,35-44,Central
5538,2023-04-12,Sports,108.13,8,6,Mobile,Credit Card,0,0,55+,East
2186,2024-12-16,Fashion,47.69,3,4,Mobile,Credit Card,0,25,35-44,West
3139,2023-11-05,Fashion,45.4,8,8,Desktop,Debit Card,0,15,55+,West
3678,2023-11-11,Toys,61.44,6,5,Mobile,Credit Card,0,0,18-24,West
4794,2024-09-14,Fashion,55.87,3,9,Mobile,Debit Card,0,25,45-54,North
3719,2023-11-22,Beauty,32.17,8,6,Mobile,Credit Card,0,20,25-34,South
9048,2023-03-27,Home & Kitchen,54.99,4,4,Mobile,Credit Card,0,0,35-44,Central
5602,2023-07-07,Books,8.38,9,3,Mobile,Debit Card,0,10,25-34,West
5450,2023-12-06,Electronics,127.98,11,5,Mobile,Credit Card,0,15,35-44,West
4957,2023-11-13,Books,27.09,3,6,Mobile,Wallet,0,25,45-54,Central
7069,2023-12-19,Sports,29.79,4,6,Mobile,Credit Card,0,0,35-44,South
9679,2023-10-22,Electronics,144.16,8,11,Desktop,Credit Card,0,0,25-34,West
1278,2023-08-02,Fashion,60.89,6,12,Mobile,Wallet,0,0,25-34,Central
3591,2023-09-28,Toys,17.76,4,8,Mobile,Credit Card,0,25,25-34,East
9841,2024-11-24,Fashion,26.83,5,6,Desktop,UPI,0,15,45-54,South
1354,2023-03-14,Electronics,141.83,4,3,Desktop,UPI,0,5,35-44,East
3242,2023-02-04,Electronics,212.19,5,5,Desktop,UPI,0,0,18-24,South
5899,2024-09-01,Fashion,35.22,6,8,Mobile,Wallet,0,20,25-34,East
7236,2024-11-29,Home & Kitchen,63.97,1,7,Mobile,Credit Card,0,0,45-54,South
3480,2024-01-15,Fashion,59.19,4,13,Mobile,Debit Card,0,0,18-24,East
1557,2024-07-11,Fashion,97.64,7,6,Mobile,Credit Card,0,0,18-24,East
4486,2024-04-03,Sports,89.48,8,7,Mobile,Credit Card,1,0,25-34,West
1161,2023-04-28,Beauty,64.62,7,9,Desktop,Credit Card,0,25,18-24,North
7244,2023-12-16,Fashion,80.02,3,5,Mobile,UPI,0,0,18-24,South
1698,2024-06-16,Fashion,84.38,6,8,Mobile,Credit Card,0,0,18-24,North
4544,2024-06-09,Toys,12.92,1,5,Mobile,UPI,0,0,35-44,Central
4777,2023-01-18,Toys,5.0,5,5,Desktop,Credit Card,0,0,18-24,North
3205,2024-02-19,Toys,47.46,7,3,Mobile,COD,0,5,35-44,North
1491,2023-02-24,Toys,40.21,9,4,Desktop,Debit Card,0,0,25-34,East
2992,2024-11-10,Books,5.0,3,8,Mobile,Credit Card,0,5,35-44,South
2032,2024-05-22,Fashion,40.54,6,6,Mobile,Wallet,0,0,25-34,North
4283,2023-02-06,Toys,28.63,5,6,Desktop,UPI,0,0,25-34,Central
7016,2023-01-13,Beauty,52.23,4,6,Mobile,UPI,0,0,25-34,West
5919,2023-04-20,Beauty,41.3,5,10,Mobile,Credit Card,0,10,18-24,West
6974,2023-04-11,Beauty,53.52,4,4,Mobile,UPI,0,0,25-34,East
9977,2023-05-08,Home & Kitchen,41.05,9,8,Mobile,Wallet,0,0,25-34,West
2833,2024-09-01,Home & Kitchen,26.02,4,4,Mobile,Debit Card,0,10,25-34,North
1991,2023-02-10,Fashion,13.48,4,9,Desktop,UPI,0,5,25-34,South
7984,2023-11-09,Electronics,179.41,10,11,Mobile,UPI,0,5,45-54,South
7346,2023-06-29,Fashion,56.73,6,6,Desktop,UPI,0,15,35-44,East
2783,2023-08-19,Home & Kitchen,83.7,2,10,Desktop,Debit Card,0,0,45-54,South
6184,2023-03-12,Sports,74.85,2,4,Mobile,UPI,0,20,45-54,North
2184,2024-05-04,Fashion,10.52,5,9,Mobile,Credit Card,0,5,25-34,East
2668,2024-04-15,Sports,67.28,3,5,Tablet,COD,0,15,25-34,North
7833,2024-07-24,Fashion,84.46,2,6,Desktop,COD,1,0,25-34,East
6824,2024-02-03,Toys,50.22,4,9,Mobile,Debit Card,0,15,18-24,East
1571,2024-06-12,Electronics,107.7,7,5,Desktop,Wallet,0,0,55+,East
5300,2024-10-28,Home & Kitchen,59.56,5,8,Desktop,Debit Card,1,20,25-34,West
4738,2023-12-03,Fashion,70.21,7,7,Mobile,Credit Card,0,15,35-44,South
1583,2023-10-29,Fashion,60.71,6,11,Mobile,Credit Card,1,20,45-54,South
8323,2024-11-15,Electronics,74.35,4,3,Mobile,Debit Card,0,0,18-24,South
9499,2023-02-06,Books,16.51,7,6,Tablet,Wallet,0,5,18-24,South
9253,2024-10-07,Fashion,77.01,5,5,Desktop,Credit Card,1,25,25-34,East
8540,2024-02-04,Toys,20.57,1,8,Mobile,COD,0,5,25-34,North
6579,2023-04-30,Beauty,70.8,9,3,Mobile,Debit Card,1,0,18-24,South
5570,2023-11-01,Fashion,59.35,3,6,Mobile,Credit Card,0,15,35-44,North
6691,2024-11-23,Books,16.56,3,4,Mobile,Wallet,0,15,45-54,South
2959,2024-10-30,Electronics,205.96,2,6,Mobile,Credit Card,0,0,35-44,East
9030,2023-01-09,Home & Kitchen,91.06,7,12,Mobile,Debit Card,0,0,45-54,North
6126,2023-11-16,Books,25.52,6,7,Mobile,UPI,0,15,45-54,South
4762,2023-06-07,Electronics,52.92,7,7,Mobile,UPI,0,0,18-24,West
3786,2023-12-17,Books,21.35,3,6,Desktop,COD,0,15,35-44,North
2542,2023-11-01,Home & Kitchen,102.58,2,5,Desktop,UPI,0,0,25-34,West
2675,2024-10-16,Home & Kitchen,86.03,3,14,Desktop,Wallet,0,0,25-34,Central
1033,2024-08-10,Beauty,53.22,5,5,Mobile,UPI,0,0,25-34,Central
3799,2024-08-04,Fashion,96.25,4,3,Mobile,Credit Card,1,15,25-34,Central
8496,2024-03-21,Fashion,78.31,3,4,Mobile,COD,0,20,18-24,South
2855,2024-05-11,Fashion,61.3,9,8,Mobile,Credit Card,0,15,25-34,Central
7923,2023-12-11,Beauty,66.61,5,7,Desktop,Wallet,0,5,25-34,West
3685,2023-08-15,Electronics,230.75,4,7,Mobile,Wallet,0,15,25-34,Central
2057,2023-04-28,Sports,98.39,4,6,Mobile,UPI,0,15,18-24,Central
7938,2024-10-12,Home & Kitchen,64.53,2,7,Tablet,COD,0,10,18-24,South
5501,2024-02-08,Beauty,26.5,4,10,Mobile,Debit Card,0,10,35-44,East
8597,2023-05-25,Fashion,53.69,5,6,Desktop,COD,0,10,25-34,West
7571,2023-01-12,Fashion,69.56,5,6,Mobile,Debit Card,0,10,18-24,North
5388,2024-12-05,Beauty,32.02,5,6,Mobile,UPI,0,15,45-54,East
7022,2024-01-05,Electronics,159.22,2,5,Tablet,Debit Card,1,10,18-24,South
3627,2023-07-22,Electronics,170.68,2,5,Mobile,Credit Card,0,0,25-34,West
4820,2023-01-08,Fashion,89.13,3,8,Desktop,Debit Card,0,20,25-34,West
8247,2023-12-14,Fashion,100.96,3,5,Desktop,UPI,0,15,18-24,North
4643,2023-07-11,Fashion,60.82,5,11,Desktop,UPI,0,0,55+,West
7191,2023-06-11,Sports,48.18,8,5,Desktop,UPI,0,0,35-44,East
4762,2023-08-03,Electronics,198.39,3,3,Desktop,Debit Card,1,5,35-44,South
6987,2023-09-06,Beauty,29.62,8,7,Mobile,UPI,0,0,35-44,West
9798,2024-01-01,Fashion,33.95,10,6,Desktop,Credit Card,0,0,35-44,West
3355,2023-01-16,Sports,105.44,6,6,Tablet,Credit Card,0,5,18-24,West
2333,2024-10-15,Beauty,31.08,5,10,Mobile,Credit Card,0,15,18-24,East
5008,2023-02-19,Electronics,224.01,4,8,Mobile,Credit Card,0,5,25-34,North
3473,2024-03-30,Books,10.32,7,7,Mobile,COD,0,0,35-44,South
7143,2024-10-30,Fashion,79.14,6,5,Mobile,Credit Card,0,10,18-24,South
4733,2023-02-24,Sports,123.53,4,7,Tablet,UPI,0,0,25-34,North
3086,2023-09-24,Sports,33.19,4,7,Mobile,Credit Card,0,0,35-44,South
4350,2023-09-29,Electronics,184.87,3,8,Tablet,UPI,0,0,35-44,South
9567,2023-09-21,Home & Kitchen,66.0,7,3,Desktop,UPI,0,15,25-34,Central
2952,2024-09-03,Home & Kitchen,50.3,4,8,Desktop,UPI,0,5,25-34,South
4710,2024-03-20,Home & Kitchen,178.18,6,11,Mobile,UPI,0,5,45-54,East
2693,2024-07-16,Fashion,33.99,7,3,Mobile,Debit Card,0,10,35-44,West
9263,2024-06-29,Fashion,72.98,5,8,Desktop,Credit Card,0,0,18-24,Central
2774,2023-09-07,Sports,45.37,5,10,Desktop,UPI,0,0,35-44,North
1573,2023-11-19,Electronics,158.39,5,12,Mobile,Credit Card,0,0,25-34,East
7485,2024-01-24,Fashion,62.43,9,5,Mobile,Credit Card,0,0,45-54,South
5664,2024-07-20,Fashion,74.63,6,6,Mobile,Credit Card,0,15,35-44,North
6059,2023-03-21,Fashion,58.82,2,10,Desktop,Credit Card,0,5,55+,Central
6362,2023-02-10,Books,19.85,4,8,Mobile,Wallet,0,5,45-54,North
5066,2023-06-21,Home & Kitchen,91.17,5,7,Desktop,UPI,0,0,35-44,Central
7471,2024-08-13,Home & Kitchen,95.31,7,8,Tablet,Debit Card,0,20,25-34,South
7113,2024-11-28,Beauty,55.11,7,5,Mobile,Wallet,0,25,35-44,South
9344,2024-08-03,Beauty,33.21,4,9,Desktop,Wallet,0,5,35-44,North
6374,2023-09-11,Electronics,71.85,5,9,Mobile,COD,0,5,35-44,South
9920,2024-05-09,Electronics,103.65,4,3,Desktop,Credit Card,0,10,55+,South
10744,2023-12-06,Fashion,71.7,5,6,Tablet,UPI,0,15,45-54,South
4663,2024-02-29,Sports,37.36,9,9,Mobile,UPI,0,10,35-44,North
7694,2024-04-22,Home & Kitchen,41.32,5,5,Mobile,Debit Card,0,0,35-44,North
7141,2024-01-07,Electronics,91.12,4,8,Mobile,COD,0,10,35-44,East
7286,2023-11-09,Electronics,109.88,6,3,Desktop,Debit Card,0,0,35-44,South
7160,2024-01-30,Sports,45.11,5,10,Mobile,Credit Card,0,0,25-34,Central
10191,2023-06-12,Fashion,61.37,6,7,Desktop,Debit Card,0,5,45-54,West
8142,2024-12-07,Fashion,56.71,5,7,Mobile,Credit Card,0,0,25-34,West
6021,2024-07-21,Books,24.51,2,8,Desktop,UPI,0,15,18-24,Central
7870,2023-06-27,Sports,49.53,4,10,Desktop,Debit Card,0,10,45-54,West
7308,2023-10-22,Fashion,77.25,4,4,Tablet,COD,0,20,25-34,Central
10326,2023-02-02,Beauty,24.75,4,7,Desktop,UPI,0,25,35-44,South
5742,2024-07-05,Fashion,108.54,5,7,Mobile,Credit Card,0,10,35-44,Central
4145,2024-08-19,Books,8.5,6,12,Desktop,Debit Card,0,0,35-44,West
9143,2023-07-07,Home & Kitchen,81.09,5,5,Mobile,UPI,0,15,25-34,South
3715,2023-12-16,Sports,80.74,3,11,Tablet,Credit Card,0,25,25-34,West
9545,2023-08-07,Fashion,78.21,9,8,Mobile,COD,0,20,25-34,West
6393,2024-03-31,Beauty,11.87,5,5,Mobile,Credit Card,0,0,35-44,Central
10494,2023-05-15,Books,10.44,5,6,Tablet,COD,1,15,25-34,Central
5082,2024-03-31,Sports,66.02,3,7,Desktop,COD,0,15,35-44,North
4731,2024-01-28,Books,15.22,3,8,Mobile,COD,0,15,35-44,West
9701,2024-11-23,Home & Kitchen,98.31,6,5,Mobile,Wallet,0,0,35-44,East
2537,2024-09-19,Electronics,122.56,4,4,Mobile,Debit Card,0,0,35-44,South
9092,2023-05-15,Sports,89.03,2,6,Desktop,Credit Card,0,10,25-34,Central
1177,2024-04-26,Sports,22.85,3,4,Mobile,Debit Card,0,15,18-24,Central
3376,2024-09-01,Fashion,88.81,5,7,Tablet,Debit Card,0,0,25-34,West
8738,2024-02-12,Fashion,98.13,7,3,Mobile,Wallet,0,5,35-44,North
9992,2024-11-03,Books,30.14,6,5,Tablet,Debit Card,0,10,35-44,North
7831,2023-09-13,Electronics,181.93,4,5,Mobile,COD,0,0,18-24,West
